AQC00914000        2033P
USC00136800         566S
USC00136891         604S
USC00136910         665P
USC00136940         632S
USC00137147         548S
USC00137152         525S
USC00137161         620S
USC00137312         624S
USC00137386         590S
USC00137594         600C
USC00137613         635S
USC00137664         585S
USC00137669         603S
USC00137678         690S
USC00137700         580C
USC00137713         553P
USC00137726         576S
USC00137844         564S
USC00137859         501P
USC00137979         554S
USC00138026         590S
USC00138062         648P
USC00138266         660S
USC00138270         560S
USC00138296         657S
USC00138339         680S
USC00138568         687S
USC00138632         651S
USC00138668         670S
USC00138688         682S
USC00138742         663S
USC00138806         668S
USC00139062         568P
USC00139067         674S
USC00139132         650S
USC00139750         617S
USC00140010         552S
USC00140135         422S
USC00140195         605C
USC00140201         502P
USC00140313         557S
USC00140365         438C
USC00140405         610S
USC00140439         452S
USC00140441         422S
USC00140443         583S
USC00140447         579S
USC00140548         611P
USC00140620         372P
USC00140676         393S
USC00140679         557P
USC00140682         527S
USC00140693         516S
USC00140836         382S
USC00140865         448P
USC00140877         534P
USC00140911         548S
USC00140957         655S
USC00141003         558S
USC00141029         400P
USC00141057         493S
USC00141104         427S
USC00141141         425S
USC00141179         480P
USC00141202         549S
USC00141233         545S
USC00141239         556S
USC00141351         545S
USC00141355         436P
USC00141371         505S
USC00141383         432S
USC00141395         540S
USC00141404         619P
USC00141408         581P
USC00141425         535P
USC00141435         552P
USC00141452         480S
USC00141478         659P
USC00141522         424S
USC00141536         438S
USC00141559         555S
USC00141593         525S
USC00141612         620S
USC00141699         408C
USC00141704         424C
USC00141730         416S
USC00141740         673S
USC00141795         525S
USC00141858         584S
USC00141867         581S
USC00141875         481S
USC00141999         444C
USC00142086         428S
USC00142135         547S
USC00142213         443S
USC00142267         576S
USC00142388         604S
USC00142401         582S
USC00142409         584P
USC00142432         370S
USC00142452         441S
USC00142459         523P
USC00142478         548P
USC00142519         578P
USC00142548         559S
USC00142574         611S
USC00142582         619P
USC00142592         524P
USC00142602         611P
USC00142622         601S
USC00142652         507S
USC00142686         567S
USC00142773         510S
USC00142835         670S
USC00142848         585S
USC00142872         568P
USC00142894         593P
USC00142945         637S
USC00142980         393S
USC00143008         600S
USC00143037         421P
USC00143074         646P
USC00143100         475S
USC00143134         531P
USC00143138         585S
USC00143175         409S
USC00143218         459S
USC00143239         429S
USC00143248         605S
USC00143257         598P
USC00143323         554C
USC00143331         623P
USC00143398         603P
USC00143467         569P
USC00143523         460P
USC00143527         453S
USC00143554         414C
USC00143594         583S
USC00143634         570S
USC00143665         456S
USC00143667         527S
USC00143686         615P
USC00143759         606S
USC00143810         614S
USC00143822         588S
USC00143837         437S
USC00143842         642P
USC00143847         464C
USC00143855         355S
USC00143867         623P
USC00143897         485P
USC00143929         515P
USC00143930         486S
USC00143954         648S
USC00143974         522C
USC00143984         640S
USC00143997         484S
USC00144073         389P
USC00144087         422S
USC00144089         484S
USC00144104         567S
USC00144114         380P
USC00144161         404S
USC00144166         391P
USC00144178         474S
USC00144313         506S
USC00144333         446S
USC00144421         645S
USC00144464         371S
USC00144530         449P
USC00144559         633S
USC00144588         639S
USC00144598         506S
USC00144608         617C
USC00144613         619S
USC00144642         419S
USC00144665         409S
USC00144675         575S
USC00144695         385S
USC00144708         567C
USC00144712         535S
USC00144729         548P
USC00144735         519S
USC00144775         445S
USC00144802         509P
USC00144807         459S
USC00144812         607S
USC00144821         441C
USC00144857         490S
USC00144912         614P
USC00144937         577S
USC00144972         588S
USC00144982         533S
USC00145039         543S
USC00145063         568S
USC00145069         570S
USC00145115         440P
USC00145127         442C
USC00145132         588C
USC00145152         528S
USC00145171         401S
USC00145173         505P
USC00145210         598S
USC00145306         539S
USC00145335         540S
USC00145355         408S
USC00145363         529P
USC00145421         378P
USC00145463         609S
USC00145483         414P
USC00145528         656S
USC00145536         660S
USC00145539         534S
USC00145628         469C
USC00145692         424S
USC00145744         525S
USC00145768         521P
USC00145787         378S
USC00145852         463P
USC00145856         451S
USC00145870         502S
USC00145888         411S
USC00145892         348P
USC00145906         459S
USC00145920         427S
USC00145972         659S
USC00146014         557S
USC00146076         603P
USC00146084         575S
USC00146088         455P
USC00146100         620S
USC00146115         653C
USC00146128         639S
USC00146154         570S
USC00146169         553P
USC00146192         461S
USC00146209         639S
USC00146217         581S
USC00146242         658C
USC00146305         539S
USC00146333         619S
USC00146340         491P
USC00146378         478P
USC00146414         683S
USC00146435         479P
USC00146498         630S
USC00146524         545S
USC00146549         462S
USC00146637         444P
USC00146679         554P
USC00146685         420S
USC00146725         640P
USC00146787         416S
USC00146808         363S
USC00146813         348S
USC00146979         563S
USC00147007         595C
USC00147049         389P
USC00147050         357P
USC00147075         599P
USC00147093         394S
USC00147095         397S
USC00147140         444S
USC00147248         483P
USC00147271         406C
USC00147305         600S
USC00147313         511P
USC00147397         422S
USC00147534         572P
USC00147542         479C
USC00147796         486C
USC00147809         672S
USC00147832         443P
USC00147904         419S
USC00147922         367S
USC00147968         413P
USC00148038         345S
USC00148086         532S
USC00148114         540S
USC00148156         635S
USC00148235         386C
USC00148245         460S
USC00148250         616S
USC00148257         495P
USC00148259         547S
USC00148287         343S
USC00148293         678P
USC00148323         428S
USC00148341         631S
USC00148495         452C
USC00148498         399S
USC00148503         535S
USC00148549         655S
USC00148563         551S
USC00148578         569S
USC00148648         457S
USC00148670         544S
USC00148802         581S
USC00148892         613S
USC00148911         514P
USC00148914         464P
USC00148946         468S
USC00148964         601S
USC00148988         391S
USC00149026         574S
USC00149040         647P
USC00149080         613S
USC00150012         821S
USC00150063         839S
USC00150254         860S
USC00150381         902S
USC00150397         857P
USC00150402         799P
USC00150422         804C
USC00150450         943S
USC00150490         770S
USC00150619         840P
USC00150630         792S
USC00150700         921S
USC00150804         850S
USC00150875         742S
USC00150904         830S
USC00150906         733S
USC00150940         837S
USC00151080         947P
USC00151090         783P
USC00151120         934P
USC00151137         778P
USC00151210         791S
USC00151227         753S
USC00151294         833S
USC00151306         788P
USC00151318         881P
USC00151391         790P
USC00151640        1022S
USC00151725         828S
USC00151727         748P
USC00151890         796S
USC00151900         860P
USC00151965         824P
USC00151998         807P
USC00152040         822S
USC00152072         780C
USC00152214         763S
USC00152250         695P
USC00152358         786P
USC00152366         782P
USC00152409         848P
USC00152500         765S
USC00152512         866P
USC00152548         786P
USC00152775         770S
USC00152791         876S
USC00152825         887S
USC00153006         952P
USC00153030         817P
USC00153052         928P
USC00153112         749P
USC00153194         802P
USC00153203         754P
USC00153223         757P
USC00153246         853S
USC00153252         850S
USC00153382         836P
USC00153389         838P
USC00153391         825P
USC00153398         831S
USC00153430         848S
USC00153435         833P
USC00153712         809P
USC00153714         957C
USC00153741         893P
USC00153762         752S
USC00153768         707S
USC00153994         794P
USC00154208         875P
USC00154369         819S
USC00154620         723P
USC00154703         790S
USC00154732         746P
USC00154755         860P
USC00154848         780S
USC00154857         794P
USC00154905         840S
USC00154946         836P
USC00154955         742S
USC00154967         760P
USC00155067         783S
USC00155072         808P
USC00155097         815P
USC00155111         846P
USC00155175         925P
USC00155235         742S
USC00155243         843P
USC00155370         976P
USC00155524         877S
USC00155559         739P
USC00155640         818P
USC00155648         889C
USC00155694         828S
USC00155834         840S
USC00156028         876S
USC00156091         741P
USC00156094         697P
USC00156117         739P
USC00156136         849S
USC00156155         742P
USC00156170         844S
USC00156360         849P
USC00156379        1016P
USC00156580         821S
USC00156595         761S
USC00156810         762S
USC00156882         768S
USC00156988         793S
USC00157134         856P
USC00157215         849S
USC00157234         787S
USC00157324         810P
USC00157334         725S
USC00157431         955S
USC00157441         895P
USC00157508         885P
USC00157510         842S
USC00157604         795C
USC00157648         861P
USC00157677         831S
USC00157800         826S
USC00158070         833P
USC00158348         911P
USC00158446         792S
USC00158551         853S
USC00158709         890S
USC00158714         820P
USC00158824         801S
USC00160007         758S
USC00160016         717P
USC00160021         801S
USC00160098         735C
USC00160103         693P
USC00160205         786S
USC00160238         704P
USC00160349         710C
USC00160462         767S
USC00160537         714S
USC00160546         794P
USC00160548         808P
USC00160558         794C
USC00160565         789S
USC00160617         822S
USC00160800         724S
USC00160945         787P
USC00161232         743S
USC00161235         739P
USC00161246         781P
USC00161287         738S
USC00161365         758P
USC00161411         713C
USC00161535         795P
USC00161565         762S
USC00161891         787P
USC00161899         761S
USC00161941         721P
USC00161979         765C
USC00162002         775P
USC00162121         668S
USC00162145         619P
USC00162151         764S
USC00162212         777S
USC00162350         743S
USC00162361         748P
USC00162367         767S
USC00162534         782S
USC00162641         691P
USC00162800         770P
USC00162812         738P
USC00162981         742C
USC00163165         765P
USC00163313         810S
USC00163322         741P
USC00163327         805P
USC00163331         822P
USC00163433         773S
USC00163695         783S
USC00163741         758P
USC00163800         769C
USC00163804         677P
USC00163807         637P
USC00163829         744P
USC00163867         805P
USC00163877         708P
USC00163979         710P
USC00164030         794S
USC00164034         792P
USC00164050         689P
USC00164288         716S
USC00164355         727S
USC00164398         667S
USC00164407         789P
USC00164592         691P
USC00164674         809S
USC00164696         714P
USC00164700         751C
USC00164732         758S
USC00164739         744S
USC00164775         717P
USC00164816         706S
USC00164859         738P
USC00165021         772P
USC00165074         767C
USC00165076         742P
USC00165090         722C
USC00165266         739C
USC00165287         765P
USC00165296         807P
USC00165430         790P
USC00165438         778S
USC00165522         690P
USC00165527         683P
USC00165610         716P
USC00165620         776S
USC00165624         803P
USC00165630         735C
USC00165783         746P
USC00165874         625P
USC00165892         679S
USC00165896         674P
USC00165908         746P
USC00165935         746P
USC00166244         724S
USC00166314         718S
USC00166364         671S
USC00166394         783C
USC00166431         788P
USC00166466         677P
USC00166582         703S
USC00166657         774P
USC00166666         764P
USC00166686         739S
USC00166836         670S
USC00166866         702S
USC00166868         686P
USC00166911         804S
USC00166938         811C
USC00166978         758S
USC00166995         784S
USC00167096         760S
USC00167304         952S
USC00167344         700P
USC00167366         758S
USC00167425         783P
USC00167448         747S
USC00167691         714P
USC00167729         739P
USC00167732         753P
USC00167738         673C
USC00167767         802S
USC00167924         638S
USC00167932         724S
USC00168046         752S
USC00168067         728S
USC00168094         699P
USC00168108         712P
USC00168136         749S
USC00168139         767P
USC00168163         721S
USC00168181         800P
USC00168405         930P
USC00168436         630S
USC00168539         759S
USC00168543         758P
USC00168669         768P
USC00168785         634P
USC00168831         774C
USC00168861         716P
USC00168923         717S
USC00168941         764P
USC00169013         881P
USC00169357         674S
USC00169369         722P
USC00169392         598P
USC00169480         675P
USC00169631         663P
USC00169803         716P
USC00169806         716S
USC00169809         713P
USC00169930         744S
USC00170100         881S
USC00170177         868P
USC00170200         889P
USC00170398         898P
USC00170409         835P
USC00170480         766S
USC00170600         832P
USC00170655         847P
USC00170814         903S
USC00170833         879S
USC00171472         834P
USC00171628         866S
USC00171833         904P
USC00171975         865S
USC00172048         862P
USC00172238         871S
USC00172426         831P
USC00172602         815P
USC00172620         797P
USC00172700         872P
USC00172765         859C
USC00172878         890S
USC00173046         813S
USC00173261         847S
USC00173295         858P
USC00173417         889S
USC00173567         854S
USC00173570         912P
USC00173588         844S
USC00173862         880P
USC00173944         872P
USC00174086         916C
USC00174183         843P
USC00174193         879P
USC00174324         849S
USC00174566         786S
USC00174781         840S
USC00174817         808P
USC00174878         894S
USC00174927         821S
USC00175261         893S
USC00175304         868S
USC00175460         887S
USC00175675         837S
USC00175736         870P
USC00176430         775P
USC00176705         853P
USC00176721         942P
USC00176856         857P
USC00176881         835P
USC00176937         820S
USC00177037         880C
USC00177039         881P
USC00177174        1038P
USC00177238         890P
USC00177325         845S
USC00177479         844S
USC00177654         896P
USC00178353         910P
USC00178965         889S
USC00178974         841S
USC00179151         796C
USC00179294         899P
USC00179314         814S
USC00179538         793P
USC00179593         841S
USC00179891         873S
USC00180193         743P
USC00180335         718S
USC00180700         746S
USC00180732         819P
USC00181530         813S
USC00181750         756C
USC00181862         754P
USC00181995         723P
USC00182060         794S
USC00182282         763S
USC00182325         770S
USC00182335         773P
USC00182336         793P
USC00182770         786P
USC00182906         831S
USC00183348         762P
USC00183415         885C
USC00183675         719P
USC00184030         741P
USC00185080         750P
USC00185111         779S
USC00185832        1158P
USC00185865         762S
USC00185894         894P
USC00185934         778P
USC00186350         763S
USC00186620        1063S
USC00186770         730P
USC00187272         752S
USC00187330         662P
USC00187705         725P
USC00187806         772S
USC00188000         763S
USC00188065         827S
USC00188380         741C
USC00189030         737P
USC00189070         747S
USC00189140         686S
USC00189440         766P
USC00189750         792P
USC00190120         813S
USC00190190         901S
USC00190213         872S
USC00190408         875S
USC00190535         839S
USC00190551         834P
USC00190562         831S
USC00190593         849P
USC00190666         846S
USC00190759         847P
USC00190860         804S
USC00190998         831P
USC00191386         806S
USC00191436         879P
USC00191611         852P
USC00192107         845S
USC00192451         822S
USC00192501         772S
USC00192997         810S
USC00193052         803P
USC00193213         891P
USC00193276         827P
USC00193401         867P
USC00193405         786P
USC00193471         682P
USC00193505         825S
USC00193549         836P
USC00193624         825S
USC00193702         708P
USC00193821         748S
USC00193876         726P
USC00193985         795P
USC00194075         855P
USC00194313         848S
USC00194502         837P
USC00194580         821S
USC00194711         827S
USC00194744         817C
USC00194760         793P
USC00195175         796S
USC00195246         825P
USC00195285         844S
USC00195306        1055P
USC00195524         814S
USC00195984         808S
USC00196245         807P
USC00196435         892P
USC00196486         850S
USC00196783         844S
USC00196938         826S
USC00197627         859P
USC00198278         818C
USC00198367         787P
USC00198573         857S
USC00198757         816S
USC00198793         844S
USC00199316         795P
USC00199371         879P
USC00199972         914P
USC00200032         762S
USC00200094         757S
USC00200128         865P
USC00200146         698C
USC00200230         816C
USC00200417         738S
USC00200446         703P
USC00200632         626P
USC00200718         970S
USC00200779         781S
USC00200864         859S
USC00200925         865C
USC00201299         748P
USC00201361         753S
USC00201439         731P
USC00201468         821P
USC00201476         739P
USC00201486         799P
USC00201492         711S
USC00201502         734P
USC00201675         790S
USC00201802         662P
USC00201896         733S
USC00202015         739S
USC00202094         747S
USC00202140         760P
USC00202250         857S
USC00202381         796C
USC00202395         681S
USC00202423         707S
USC00202437         744P
USC00202445         803S
USC00202631         701P
USC00202851         674S
USC00202984         828S
USC00203096         912S
USC00203099         881P
USC00203290         678P
USC00203306         750S
USC00203391         768S
USC00203429         738C
USC00203477         772S
USC00203504         817S
USC00203529         686S
USC00203585         801P
USC00203628         643P
USC00203632         817P
USC00203661         793S
USC00203744         927S
USC00203769         759P
USC00203823         779S
USC00203858         713P
USC00203932         717P
USC00203947         706S
USC00203969         715P
USC00204078         742S
USC00204090         677S
USC00204104         800S
USC00204257         810C
USC00204320         795S
USC00204502         741S
USC00204655         696S
USC00204939         688P
USC00204944         859S
USC00205065         773P
USC00205097         846S
USC00205434         674S
USC00205531         681P
USC00205558         732P
USC00205567         685S
USC00205603         770S
USC00205662         663P
USC00205690        1006P
USC00205892         840C
USC00206007         778P
USC00206012         705P
USC00206158         640P
USC00206184         728S
USC00206220         888S
USC00206300         703S
USC00206507         808S
USC00206658         694P
USC00206680         765S
USC00207094         713S
USC00207190         790P
USC00207222         723S
USC00207274         645P
USC00207280         715S
USC00207350         708P
USC00207364         865P
USC00207742         699P
USC00207812         703S
USC00207820         699S
USC00207867         653S
USC00208184         771S
USC00208293         765P
USC00208417         769S
USC00208468         661P
USC00208680         738P
USC00208772         815S
USC00208800         679S
USC00208890         780P
USC00208920         861S
USC00209006         701P
USC00209188         709S
USC00210018         509S
USC00210050         487P
USC00210059         685P
USC00210075         633S
USC00210157         560P
USC00210252         477S
USC00210287         522C
USC00210387         652P
USC00210515         517P
USC00210667         533S
USC00210852         532P
USC00210939         583S
USC00210981         596P
USC00210989         644S
USC00211063         514S
USC00211074         650P
USC00211107         562P
USC00211198         682S
USC00211245         489P
USC00211263         537S
USC00211303         451P
USC00211374         578P
USC00211390         658P
USC00211448         570P
USC00211465         580P
USC00211630         645C
USC00211669         582P
USC00211691         587S
USC00211891         462S
USC00212038         486S
USC00212142         583P
USC00212486         651S
USC00212500         561S
USC00212543         671P
USC00212645         604P
USC00212698         604S
USC00212721         636S
USC00212737         605S
USC00212768         493P
USC00212842         600P
USC00212881         640S
USC00212916         501P
USC00213076         505P
USC00213174         513S
USC00213282         537S
USC00213290         657S
USC00213303         631C
USC00213311         523P
USC00213411         542S
USC00213417         652P
USC00213455         439P
USC00213520         649S
USC00213567         641S
USC00213793         629S
USC00213962         553S
USC00214008         554S
USC00214103         527P
USC00214106         585S
USC00214176         584S
USC00214306         626P
USC00214418         683C
USC00214438         496P
USC00214453         544P
USC00214534         541S
USC00214546         544S
USC00214563         683S
USC00214652         562S
USC00214778         510P
USC00214793         558S
USC00214809         590P
USC00214861         610S
USC00214884         645P
USC00214918         667P
USC00214937         557P
USC00214994         503S
USC00215012         537P
USC00215073         629P
USC00215175         617P
USC00215204         546S
USC00215325         575S
USC00215392         581S
USC00215400         537S
USC00215482         480P
USC00215488         677S
USC00215563         530S
USC00215571         634P
USC00215586         555P
USC00215598         632S
USC00215615         592S
USC00215638         550S
USC00215838         644P
USC00215842         623S
USC00215887         563S
USC00216152         545S
USC00216166         526P
USC00216228         456P
USC00216276         597P
USC00216287         633S
USC00216405         532S
USC00216547         606S
USC00216565         553S
USC00216612         587S
USC00216654         651S
USC00216787         505S
USC00216795         491P
USC00216817         677S
USC00216822         621S
USC00216839         518P
USC00217020         575S
USC00217107         655P
USC00217149         522S
USC00217157         557P
USC00217184         669P
USC00217326         557P
USC00217377         630P
USC00217405         592S
USC00217460         572P
USC00217502         583S
USC00217907         550C
USC00218025         628P
USC00218037         660P
USC00218227         652P
USC00218311         607S
USC00218323         544S
USC00218419         635S
USC00218429         551S
USC00218450         594P
USC00218477         617P
USC00218520         583S
USC00218552         667S
USC00218579         557C
USC00218618         589S
USC00218679         543S
USC00218692         685S
USC00218808         593P
USC00218907         511S
USC00219004         557S
USC00219033         599S
USC00219046         624S
USC00219059         610S
USC00219067         665P
USC00219072         653S
USC00219085         525P
USC00219101         690P
USC00219134         644P
USC00219170         557S
USC00219173         618S
USC00219208         590P
USC00219249         649S
USC00220008         772S
USC00220021         764S
USC00220039         724P
USC00220173         772P
USC00220237         750S
USC00220290         794S
USC00220378         755S
USC00220488         678S
USC00220521         742S
USC00220585         777P
USC00220660         714S
USC00220792         770P
USC00220955         794S
USC00221094         756S
USC00221111         738P
USC00221152         784S
USC00221174         793C
USC00221262         723P
USC00221314         691S
USC00221389         712P
USC00221489         737S
USC00221578         713S
USC00221606         733P
USC00221707         721S
USC00221738         682P
USC00221743         691P
USC00221804         768S
USC00221852         745S
USC00221860         741S
USC00221865         788S
USC00221880         775S
USC00221962         794S
USC00222034         818P
USC00222046         779S
USC00222094         783P
USC00222385         758C
USC00222658         727P
USC00222773         748S
USC00222896         739S
USC00223107         737S
USC00223208         795S
USC00223340         772S
USC00223605         649P
USC00223645         748S
USC00223671         770P
USC00223700         795C
USC00223887         787S
USC00223920         787S
USC00223975         732S
USC00224001         797S
USC00224173         795S
USC00224265         749P
USC00224377         753C
USC00224455         810S
USC00224702         727P
USC00224776         743S
USC00224816         781P
USC00224842         693S
USC00224869         730P
USC00224939         721C
USC00224966         795S
USC00225062         721S
USC00225247         758P
USC00225361         746P
USC00225611         710P
USC00225704         720P
USC00225897         762P
USC00225943         746C
USC00225987         771S
USC00226009         696C
USC00226084         696S
USC00226177         786S
USC00226256         788S
USC00226294         692P
USC00226308         767S
USC00226476         726S
USC00226484         702P
USC00226718         725S
USC00226750         644P
USC00226811         827P
USC00226894         720S
USC00226921         785S
USC00227066         741P
USC00227106         805S
USC00227111         802S
USC00227128         814S
USC00227132         749S
USC00227172         747P
USC00227220         753S
USC00227444         781P
USC00227467         807S
USC00227537         738P
USC00227560         700C
USC00227807         753S
USC00227815         775S
USC00227840         814S
USC00227921         749C
USC00228053         761S
USC00228145         676P
USC00228374         787S
USC00228413         723P
USC00228445         701S
USC00228556         777S
USC00228998         726S
USC00229006         740P
USC00229048         783S
USC00229072         769P
USC00229079         787S
USC00229114         763S
USC00229157         824P
USC00229173         804P
USC00229216         713P
USC00229326         801S
USC00229400         753S
USC00229426         755S
USC00229439         734S
USC00229597         739S
USC00229639         759P
USC00229743         757S
USC00229793         764S
USC00229860         726S
USC00230088         550P
USC00230127         688P
USC00230143         637S
USC00230164         645S
USC00230204         671S
USC00230224         770P
USC00230304         613S
USC00230539         717P
USC00230595         738P
USC00230608         665S
USC00230657         695P
USC00230735         757P
USC00230789         718S
USC00230817         663S
USC00230856         642S
USC00230980         708S
USC00231037         650S
USC00231087         720P
USC00231145         674C
USC00231189         707C
USC00231212         736P
USC00231275         675S
USC00231304         661S
USC00231340         658S
USC00231356         618P
USC00231364         748S
USC00231383         627S
USC00231467         860P
USC00231482         687P
USC00231540         718P
USC00231580         690S
USC00231640         716P
USC00231674         704S
USC00231704         689P
USC00231711         691S
USC00231773         662S
USC00231801         720P
USC00231822         629S
USC00231837         658S
USC00232220         726P
USC00232240         620S
USC00232289         727S
USC00232302         664S
USC00232318         690P
USC00232482         702S
USC00232503         668S
USC00232511         691P
USC00232568         692P
USC00232591         713S
USC00232619         623P
USC00232809         725P
USC00232850         731P
USC00233038         707C
USC00233043         726S
USC00233079         731C
USC00233094         696S
USC00233102         612P
USC00233329         586P
USC00233369         624S
USC00233451         779P
USC00233483         700P
USC00233568         660S
USC00233601         704C
USC00233793         722S
USC00233838         665P
USC00234019         665P
USC00234023         708S
USC00234136         698S
USC00234154         706P
USC00234226         757S
USC00234271         715C
USC00234382         625P
USC00234417         725S
USC00234505         601S
USC00234544         660S
USC00234637         613P
USC00234694         706S
USC00234705         773C
USC00234825         656S
USC00234850         679S
USC00234904         673S
USC00234919         761S
USC00235027         692S
USC00235050         687P
USC00235098         689S
USC00235207         656P
USC00235227         702S
USC00235253         755S
USC00235307         708C
USC00235340         634S
USC00235492         565P
USC00235541         744P
USC00235578         713S
USC00235671         692S
USC00235704         693S
USC00235834         732C
USC00235862         694S
USC00235976         672C
USC00235987         681S
USC00236012         691S
USC00236045         720S
USC00236269         598P
USC00236302         726P
USC00236357         579P
USC00236402         632S
USC00236452         639S
USC00236460         667S
USC00236468         713P
USC00236493         668S
USC00236563         642C
USC00236641         604S
USC00236678         674S
USC00236739         619P
USC00236745         646P
USC00236760         636P
USC00236775         679P
USC00236791         687S
USC00236804         729S
USC00236826         689P
USC00236866         660S
USC00236970         657S
USC00237105         715P
USC00237114         686P
USC00237263         749C
USC00237300         738S
USC00237309         688P
USC00237397         731S
USC00237398         702S
USC00237475         690P
USC00237506         727S
USC00237514         706S
USC00237578         667S
USC00237632         686S
USC00237645         693P
USC00237720         692P
USC00237772         753P
USC00237963         657S
USC00238051         662S
USC00238082         688S
USC00238171         688P
USC00238188         642P
USC00238223         690S
USC00238313         674S
USC00238444         650P
USC00238466         700S
USC00238515         733S
USC00238523         749P
USC00238524         635S
USC00238561         741S
USC00238577         705P
USC00238603         690S
USC00238620         752S
USC00238664         642S
USC00238746         700P
USC00238754         555P
USC00238777         737S
USC00238805         668P
USC00238880         704S
USC00238910         627P
USC00238984         720S
USC00240088         361P
USC00240110         422S
USC00240115         408P
USC00240199         453S
USC00240364         357S
USC00240375         508P
USC00240392         433S
USC00240412         347S
USC00240432         364P
USC00240636         350S
USC00240739         342P
USC00240743         389S
USC00240755         593S
USC00240770         350S
USC00240775         685P
USC00240780         422S
USC00240801         394P
USC00240802         382S
USC00240819         369P
USC00241008         339S
USC00241044         562S
USC00241047         483S
USC00241050         865P
USC00241081         332P
USC00241084         373S
USC00241088         325S
USC00241102         341P
USC00241127         358S
USC00241169         286S
USC00241231         389C
USC00241297         415S
USC00241470         332P
USC00241518         418S
USC00241525         371S
USC00241552         428S
USC00241557         416S
USC00241692         314S
USC00241722         362S
USC00241737         287S
USC00241758         337S
USC00241875         331S
USC00241905         407S
USC00241938         410S
USC00241974         320S
USC00241984         388S
USC00241995         803S
USC00242104         620S
USC00242122         344S
USC00242221         481P
USC00242266         329P
USC00242275         310P
USC00242301         335S
USC00242347         422S
USC00242409         337S
USC00242421         355S
USC00242438         321S
USC00242689         395S
USC00242793         404S
USC00242820         274P
USC00242827         452S
USC00242857         329S
USC00242996         438S
USC00243013         368C
USC00243089         329P
USC00243098         401S
USC00243110         343S
USC00243113         374S
USC00243139         457P
USC00243157         351P
USC00243176         300S
USC00243346         354S
USC00243366         691S
USC00243378         298P
USC00243445         447S
USC00243486         477P
USC00243489         465S
USC00243530         305S
USC00243554         321P
USC00243570         296S
USC00243581         336S
USC00243617         361S
USC00243707         317S
USC00243727         431S
USC00243753         394P
USC00243885         424S
USC00243915         328P
USC00243929         310S
USC00243939         368S
USC00244038         848S
USC00244084         908S
USC00244174         292S
USC00244180         348S
USC00244241         355S
USC00244328         831S
USC00244345         386S
USC00244358         389S
USC00244364         408S
USC00244386         350S
USC00244447         362S
USC00244506         413S
USC00244512         301S
USC00244522         347S
USC00244530         330P
USC00244538         385P
USC00244545         457P
USC00244558         541C
USC00244715         380S
USC00244820         513P
USC00244894         395P
USC00244954         544S
USC00244978         629S
USC00245011         546P
USC00245015         561S
USC00245020         677S
USC00245030         357S
USC00245040         591P
USC00245043         763S
USC00245045         354S
USC00245080         477C
USC00245153         350C
USC00245285         295P
USC00245303         347S
USC00245338         316S
USC00245340         320S
USC00245387         399S
USC00245533         496P
USC00245572         329S
USC00245596         415S
USC00245603         487S
USC00245608         437S
USC00245668         345S
USC00245712         508P
USC00245735         532S
USC00245754         335S
USC00245761         420S
USC00245811         494P
USC00245870         339S
USC00245872         345P
USC00245961         720C
USC00246008         579P
USC00246157         488S
USC00246190         488S
USC00246218         669S
USC00246236         329S
USC00246238         296S
USC00246304         428S
USC00246472         428P
USC00246586         329S
USC00246601         357S
USC00246615         629P
USC00246635         486S
USC00246640         479S
USC00246647         391P
USC00246655         529P
USC00246672         284P
USC00246685         462S
USC00246691         348P
USC00246700         307C
USC00246747         382P
USC00246862         399S
USC00246893         329S
USC00246902         529S
USC00246918         523S
USC00246927         329S
USC00247034         368S
USC00247128         377C
USC00247136         289S
USC00247159         447S
USC00247214         373S
USC00247228         372P
USC00247234         364P
USC00247263         408S
USC00247265         310S
USC00247286         481S
USC00247292         654S
USC00247318         612S
USC00247382         339S
USC00247425         354P
USC00247448         647S
USC00247500         335P
USC00247540         559P
USC00247560         359S
USC00247618         335P
USC00247620         299S
USC00247740         385S
USC00247800         411S
USC00247864         465S
USC00247894         379S
USC00247964         511S
USC00247996         382S
USC00248021         343S
USC00248165         310P
USC00248169         352S
USC00248211         686S
USC00248233         278S
USC00248324         318S
USC00248363         372P
USC00248380         760S
USC00248390         699P
USC00248415         322P
USC00248430         303S
USC00248498         392P
USC00248501         310S
USC00248569         345S
USC00248597         470S
USC00248693         492P
USC00248732         348S
USC00248783         360S
USC00248809         826S
USC00248902         643P
USC00248930         380S
USC00248939         291S
USC00248957         360S
USC00249023         607C
USC00249033         412S
USC00249067         406S
USC00249082         367S
USC00249103         323P
USC00249175         440P
USC00249240         432S
USC00250030         345S
USC00250050         452S
USC00250070         506P
USC00250130         364P
USC00250245         482S
USC00250320         486S
USC00250355         467P
USC00250365         445C
USC00250375         564S
USC00250420         505S
USC00250427         465P
USC00250435         569S
USC00250445         535S
USC00250520         569P
USC00250525         498P
USC00250622         561P
USC00250640         487C
USC00250680         549P
USC00250760         428S
USC00250770         589P
USC00250781         570S
USC00250810         431S
USC00250865         384S
USC00250930         571P
USC00250945         531S
USC00250961         502S
USC00251052         559P
USC00251065         519S
USC00251130         431P
USC00251145         404S
USC00251200         465S
USC00251240         537C
USC00251345         499S
USC00251365         494S
USC00251415         431S
USC00251450         441S
USC00251560         505S
USC00251590         502S
USC00251660         510P
USC00251680         500S
USC00251684         450S
USC00251696         499P
USC00251825         544S
USC00251835         483P
USC00251973         482P
